"cleanedTweets","tweet","timestamp","Date","score","sentiment"
"so excited to grab my sports accessories at big sports fest just few minutes left","So excited to grab my sports accessories at @myntra Big Sports Fest  #MyntraSaleStartsTonight just few minutes left https://t.co/kEGowNuyOo",2017-08-25 17:48:00,2017-08-25,1,"positive"
"so much excited less than a hour to go for the sale to start get ready to shop big","So much excited, less than a hour to go for the @myntra sale to start get ready to shop big 
#MyntraSaleStartsTonight",2017-08-25 17:46:39,2017-08-25,2,"positive"
"get your wishlist ready as its less than a hour to go for the sale to start get ready to shop big","Get your wishlist ready as its less than a hour to go for the @myntra sale to start get ready to shop big… https://t.co/sfBdrpzRkF",2017-08-25 17:46:19,2017-08-25,2,"positive"
"big brands like nike puma are on discount from tonight at","Big Brands like Nike , Puma are on discount from tonight at #MyntraSaleStartsTonight @myntra",2017-08-25 17:45:53,2017-08-25,1,"positive"
"just few minutes left to start big sports fest where you grab your sports wears w","Just few minutes left to start @myntra Big Sports Fest  #MyntraSaleStartsTonight where you grab your sports wears w… https://t.co/KooGlBpFAm",2017-08-25 17:45:02,2017-08-25,0,"neutral"
"hey grab amazing offer hai on sports wear","Hey @seosmolinks grab amazing offer hai on sports wear #MyntraSaleStartsTonight @myntra https://t.co/253qJ5vrKL",2017-08-25 17:44:21,2017-08-25,1,"positive"
"its just hour left for never before sale on myntra i have already made my wishlist what about you","Its just 1 hour left for never before sale on myntra i have already made my wishlist what about you?… https://t.co/Wrb58rtF9L",2017-08-25 17:44:01,2017-08-25,0,"neutral"
"shop till you drop coz and for that you must download the app now","Shop till you drop coz #MyntraSaleStartsTonight. And for that you must download the @myntra app now!",2017-08-25 17:43:45,2017-08-25,0,"neutral"
"discount upto","#MyntraSaleStartsTonight @myntra discount upto 70%",2017-08-25 17:43:15,2017-08-25,0,"neutral"
"nike puma reebok adidas and more are on the heavy discounts at myntra big sports fest","Nike, Puma, Reebok, Adidas and more are on the heavy discounts at Myntra Big Sports Fest #MyntraSaleStartsTonight https://t.co/K0mQrCKOel",2017-08-25 17:42:51,2017-08-25,0,"neutral"
"guys stay tuned because its just one hour left for the myntra s sale to begin my excitement at its peak","Guys stay tuned because its just one hour left for the Myntra's sale to begin!my excitement at its peak!… https://t.co/h53uJOjGFI",2017-08-25 17:42:40,2017-08-25,1,"positive"
"get brands like adidas puma nike hrx amp more on upto off on starting tonight","#MyntraSaleStartsTonight Get brands like Adidas, Puma, Nike, HRX &amp; more on upto 70% off on @myntra starting tonight",2017-08-25 17:42:38,2017-08-25,1,"positive"
"big discounts","#MyntraSaleStartsTonight @myntra big discounts.....",2017-08-25 17:42:31,2017-08-25,0,"neutral"
"guys are you ready for the sale just hour to go to start the sale get ready to shop with myntra","Guys are you ready for the sale, just 1 hour to go to start the sale #MyntraSaleStartsTonight get ready to shop with Myntra",2017-08-25 17:42:30,2017-08-25,2,"positive"
"too much excited just one hour more to go for the sale to start get ready to shop big","Too much excited just one hour more to go for the @myntra sale to start get ready to shop big 

#MyntraSaleStartsTonight",2017-08-25 17:42:27,2017-08-25,2,"positive"
"what a perfect start of this particular weekend can t wait for this epic sale of","What a perfect start of this particular weekend. Can't wait for this epic sale of @myntra #MyntraSaleStartsTonight",2017-08-25 17:42:07,2017-08-25,0,"neutral"
"i am sure all the eyes will be on to off on desired sportswear and equipment","I am sure all the eyes will be on 40 to 70% off on desired sportswear and equipment #MyntraSaleStartsTonight @myntra",2017-08-25 17:42:03,2017-08-25,0,"neutral"
"less than one hour left for this sale of","Less than one hour left for this sale of @myntra #MyntraSaleStartsTonight",2017-08-25 17:41:59,2017-08-25,0,"neutral"
"just one more hour left for the myntra s sale to begin just can t hold my excitement anymore","Just one more hour left for the Myntra's sale to begin! Just can't hold my excitement anymore!  #MyntraSaleStartsTonight",2017-08-25 17:41:51,2017-08-25,1,"positive"
"now my wish list is ready to grab at big sports fest be ready just one hour left","Now my wish list is ready to grab at @myntra Big Sports Fest #MyntraSaleStartsTonight be ready just one hour left https://t.co/yWJ2MCNhc1",2017-08-25 17:41:31,2017-08-25,2,"positive"
"its a wonderful weekend for all can t wait for this amazing sale of","Its a wonderful weekend for all Can't wait for this amazing sale of @myntra #MyntraSaleStartsTonight https://t.co/coIJuzc98J",2017-08-25 17:41:26,2017-08-25,1,"positive"
"the moment is not for when we all can grab to off on sportswear and equipment","The moment is not for when we all can grab 40 to 70% off on sportswear and equipment #MyntraSaleStartsTonight @myntra",2017-08-25 17:41:25,2017-08-25,0,"neutral"
"make the most of this myntra big sports fest sale","Make the most of this Myntra Big Sports Fest sale #MyntraSaleStartsTonight https://t.co/MTW8LStIIl",2017-08-25 17:41:18,2017-08-25,0,"neutral"
"just few minutes left for the myntra big sports fest","Just few minutes left for the Myntra Big Sports Fest! #MyntraSaleStartsTonight",2017-08-25 17:41:18,2017-08-25,0,"neutral"
"can t hold my excitement to shop now so excited","Can't hold my excitement to shop now , so excited #MyntraSaleStartsTonight @myntra",2017-08-25 17:41:15,2017-08-25,2,"positive"
"so excited as hardly one hour more to go for the sale to start get ready to shop big","So excited as hardly one hour more to go for the @myntra sale to start get ready to shop big 

#MyntraSaleStartsTonight",2017-08-25 17:41:06,2017-08-25,2,"positive"
"all my friends are so excited for the sale to get started","All my friends are so excited for the sale to get started #MyntraSaleStartsTonight @myntra",2017-08-25 17:40:58,2017-08-25,1,"positive"
"i am all set with my wishlist waiting for the sale to begin","#MyntraSaleStartsTonight
I am all set with my wishlist! Waiting for the sale to begin! @myntra",2017-08-25 17:40:51,2017-08-25,-1,"negative"
"waiting for the sale to get started now","Waiting for the sale to get started now #MyntraSaleStartsTonight @myntra",2017-08-25 17:40:43,2017-08-25,-1,"negative"
"the excitement is so much to shop more with the","The excitement is so much to shop more with the #MyntraSaleStartsTonight @myntra",2017-08-25 17:40:31,2017-08-25,1,"positive"
"great offers","#MyntraSaleStartsTonight @myntra great offers...",2017-08-25 17:40:28,2017-08-25,1,"positive"
"myntra is one stop shop for all your favourite sportswear online at exciting offers and discounts","Myntra is One stop shop for all your favourite sportswear online at exciting offers and discounts. #MyntraSaleStartsTonight",2017-08-25 17:37:24,2017-08-25,1,"positive"
"just few more minutes left for the super sure no one can miss to shop in this sale on","Just few more minutes left for the #MyntraSaleStartsTonight. Super sure no one can miss to shop in this sale on @myntra",2017-08-25 17:36:47,2017-08-25,0,"neutral"
"less than an hour guys don t waste your time and buy sportswear products on","Less than an hour guys. Don't waste your time and buy sportswear products on @myntra #MyntraSaleStartsTonight https://t.co/ledJMVTkfS",2017-08-25 17:36:40,2017-08-25,-1,"negative"
"super excited to enjoy the myntra s big sports fest to off on sportswear","Super excited to enjoy the Myntra's Big Sports Fest. 40% to 70% off on sportswear. @myntra #MyntraSaleStartsTonight",2017-08-25 17:35:37,2017-08-25,3,"positive"
"i have already created my shopping list now excitement is increasing to shop on","#MyntraSaleStartsTonight I have already created my shopping list. Now excitement is increasing to shop on @myntra",2017-08-25 17:35:21,2017-08-25,1,"positive"
"grab the awesome discounts available on sportswear as","Grab the awesome discounts available on sportswear @myntra as #MyntraSaleStartsTonight",2017-08-25 17:35:21,2017-08-25,2,"positive"
"let s catch the amazing discounts upto available on as","Let's catch the amazing discounts upto 40-70% available on  @myntra as #MyntraSaleStartsTonight",2017-08-25 17:35:19,2017-08-25,2,"positive"
"myntra big sports fest something you d not wanna miss off on all your favourite sportswear brands","Myntra Big Sports Fest something you'd not wanna miss, 40-70% off on all your favourite sportswear brands! #MyntraSaleStartsTonight",2017-08-25 17:35:11,2017-08-25,-1,"negative"
"people are dying and myntra is trending sale hashtags this is new india","People are dying and myntra is trending sale hashtags... This is new India ? #MyntraSaleStartsTonight",2017-08-25 17:35:03,2017-08-25,-1,"negative"
"sale will start soon on stay glued","Sale will start soon on @myntra Stay glued  #MyntraSaleStartsTonight",2017-08-25 17:34:39,2017-08-25,0,"neutral"
"great stock up on the fitness wear and gear with in their big sports sale","Great #MyntraSaleStartsTonight stock up on the fitness wear and gear with @myntra in their BiG sports sale https://t.co/zApUAo2vVZ",2017-08-25 17:33:17,2017-08-25,1,"positive"
"and still cant understand why prices in the sell are more than that of normal days","@myntra and @JabongIndia still cant understand why prices in the sell are more than that of normal days #MyntraSaleStartsTonight 😂",2017-08-25 17:33:10,2017-08-25,0,"neutral"
"great stock up on your fitness wear and gear with in their big sports sale","Great #MyntraSaleStartsTonight stock up on your fitness wear and gear with @myntra in their BiG sports sale https://t.co/5a9lXvjCZp",2017-08-25 17:27:57,2017-08-25,1,"positive"
"you must not miss to shop for ultimate sports wear from","#MyntraSaleStartsTonight you must not miss to shop for ultimate sports wear from @myntra",2017-08-25 17:22:50,2017-08-25,-1,"negative"
"so much exited to shop sports wears at big sports fest really discounts are so ma","So much exited to shop sports wears at @myntra Big Sports Fest  #MyntraSaleStartsTonight really discounts are so ma… https://t.co/V7qQfbSN4C",2017-08-25 17:22:32,2017-08-25,0,"neutral"
"get some awesome discounts on your favourite sports brands on","Get some awesome discounts on your favourite sports brands on @myntra #MyntraSaleStartsTonight https://t.co/W9zkOJIEdE",2017-08-25 17:22:07,2017-08-25,1,"positive"
"guys time for some of ultimate discounts on your favourite brands","Guys time for some of ultimate discounts on your favourite brands @myntra #MyntraSaleStartsTonight https://t.co/W9zkOJIEdE",2017-08-25 17:21:10,2017-08-25,0,"neutral"
"yes this is called big sports fest get all sports wears with great discounts","Yes this is called @myntra Big Sports Fest  #MyntraSaleStartsTonight get all sports wears with great discounts https://t.co/ACbfnpl8Ty",2017-08-25 17:20:56,2017-08-25,1,"positive"
"it s your chance to grab your favorite sports wear brands at myntra big sports fest","It's your chance to grab your favorite sports wear brands at Myntra Big Sports Fest. #MyntraSaleStartsTonight https://t.co/m4KUZpEWom",2017-08-25 17:20:48,2017-08-25,1,"positive"
"great stock up on your fitness wear amp gear with in their grand sports sale","Great #MyntraSaleStartsTonight stock up on your fitness wear &amp; gear with @myntra in their grand sports sale https://t.co/SJYuyhnfWn",2017-08-25 17:20:23,2017-08-25,2,"positive"
"grab the awesome deals and offers available on sportswear as","Grab the awesome deals and offers available on sportswear @myntra as #MyntraSaleStartsTonight",2017-08-25 17:19:11,2017-08-25,2,"positive"
"the amazing discounts on your fav brands","the amazing discounts on your fav brands @myntra #MyntraSaleStartsTonight https://t.co/8whlioAdB1",2017-08-25 17:18:56,2017-08-25,2,"positive"
"so make your wishlist and grab your favorite sports wear brands at myntra big sports fest","#MyntraSaleStartsTonight so make your wishlist and grab your favorite sports wear brands at Myntra Big Sports Fest https://t.co/l5dPWtVFs8",2017-08-25 17:18:31,2017-08-25,1,"positive"
"hey my wish list is ready to grab at big sports fest be","Hey @pravin0805 @sethiashish6 my wish list is ready to grab at @myntra Big Sports Fest #MyntraSaleStartsTonight be… https://t.co/MYFJAIdXbb",2017-08-25 17:18:14,2017-08-25,1,"positive"
"make some noise and fill your shopping bag with","#MyntraSaleStartsTonight make some noise and fill your shopping bag with @myntra",2017-08-25 17:14:23,2017-08-25,-1,"negative"
"you must not miss to shop for amazing sports wear from","#MyntraSaleStartsTonight you must not miss to shop for amazing sports wear from @myntra",2017-08-25 17:14:11,2017-08-25,0,"neutral"
"get huge discounts on your fav brands","Get huge discounts on your fav brands @myntra #MyntraSaleStartsTonight https://t.co/74WlhOdXI8",2017-08-25 17:14:08,2017-08-25,1,"positive"
"guys enjoy the amazing discounts on your fav brands","Guys enjoy the amazing discounts on your fav brands @myntra #MyntraSaleStartsTonight https://t.co/sTCVcQoTh0",2017-08-25 17:12:55,2017-08-25,3,"positive"
"let s grab your favorite sports wear brands at myntra big sports fest","Let's grab your favorite sports wear brands at Myntra Big Sports Fest. #MyntraSaleStartsTonight https://t.co/UVSCE6LHqL",2017-08-25 17:12:53,2017-08-25,1,"positive"
"friend myntra pe sale lagi hai bhai 
me aur suna bhai anything new","Friend: Myntra pe sale lagi hai bhai.
Me: Aur suna bhai? Anything new?",2017-08-25 17:12:48,2017-08-25,0,"neutral"
"looking forward to grab all my favorite sport wear from as and branded items are at best prices","Looking forward to grab all my favorite sport wear from @myntra as #MyntraSaleStartsTonight and branded items are at best prices",2017-08-25 17:12:01,2017-08-25,2,"positive"
"what are you waiting for few moments left for the myntra big sports fest to start be ready with ur shopping list","What are you waiting for, few moments left for the Myntra Big Sports Fest to start! Be ready with ur shopping list! #MyntraSaleStartsTonight",2017-08-25 17:11:44,2017-08-25,0,"neutral"
"it s too costly on","It's too costly on #Myntra #MyntraSaleStartsTonight",2017-08-25 17:11:21,2017-08-25,-1,"negative"
"it s the high time to get the favorite brands at affordable price at myntra big sports fest","It's the high time to get the favorite brands at affordable price at Myntra Big Sports Fest #MyntraSaleStartsTonight https://t.co/YWMcv9Lkeb",2017-08-25 17:11:20,2017-08-25,2,"positive"
